"x","y"
599.759291,0.242253
601.687778,0.241703
603.616264,0.241786
605.54475,0.241743
607.473237,0.241539
609.401723,0.241472
611.33021,0.241341
613.258696,0.240996
615.187183,0.241078
617.115669,0.241171
619.044156,0.240142
620.972642,0.23939
622.901129,0.23852
624.829615,0.237538
626.758102,0.237129
628.686588,0.236478
630.615075,0.235582
632.543561,0.234765
634.472047,0.234144
636.400534,0.233156
638.32902,0.232425
640.257507,0.231932
642.185993,0.230929
644.11448,0.230039
646.042966,0.229715
647.971453,0.22959
649.899939,0.228849
651.828426,0.22858
653.756912,0.228351
655.685399,0.227598
657.613885,0.227471
659.542372,0.226992
661.470858,0.226283
663.399344,0.225348
665.327831,0.226838
667.256317,0.231647
669.184804,0.229176
671.11329,0.223272
673.041777,0.22116
674.970263,0.219695
676.89875,0.218315
678.827236,0.217015
680.755723,0.21544
682.684209,0.214334
684.612696,0.213158
686.541182,0.212007
688.469669,0.21106
690.398155,0.210269
692.326641,0.209546
694.255128,0.208957
696.183614,0.208527
698.112101,0.20774
700.040587,0.207071
701.969074,0.206411
703.89756,0.205439
705.826047,0.204636
707.754533,0.203869
709.68302,0.203041
711.611506,0.202549
713.539993,0.202389
715.468479,0.202605
717.396966,0.204048
719.325452,0.205054
721.253938,0.203744
723.182425,0.201702
725.110911,0.199956
727.039398,0.198556
728.967884,0.197333
730.896371,0.195771
732.824857,0.193737
734.753344,0.192032
736.68183,0.191272
738.610317,0.190613
740.538803,0.189998
742.46729,0.189734
744.395776,0.189411
746.324262,0.188814
748.252749,0.188314
750.181235,0.187995
752.109722,0.187413
754.038208,0.187048
755.966695,0.18683
757.895181,0.186346
759.823668,0.185982
761.752154,0.185774
763.680641,0.18549
765.609127,0.185173
767.537614,0.185011
769.4661,0.184789
771.394587,0.184342
773.323073,0.183772
775.251559,0.183236
777.180046,0.182595
779.108532,0.181836
781.037019,0.181114
782.965505,0.180218
784.893992,0.179491
786.822478,0.178907
788.750965,0.178214
790.679451,0.177661
792.607938,0.177339
794.536424,0.177267
796.464911,0.177285
798.393397,0.177537
800.321884,0.177902
802.25037,0.178178
804.178856,0.178462
806.107343,0.178829
808.035829,0.17939
809.964316,0.179939
811.892802,0.180558
813.821289,0.181141
815.749775,0.181442
817.678262,0.18141
819.606748,0.180969
821.535235,0.180523
823.463721,0.180133
825.392208,0.179666
827.320694,0.179446
829.249181,0.179352
831.177667,0.179132
833.106153,0.179164
835.03464,0.179151
836.963126,0.178692
838.891613,0.178305
840.820099,0.177818
842.748586,0.176939
844.677072,0.175971
846.605559,0.174953
848.534045,0.173753
850.462532,0.172621
852.391018,0.171767
854.319505,0.170889
856.247991,0.170087
