"x","y"
599.759291,0.318313
600.241413,0.318231
600.723534,0.317499
601.205656,0.317275
601.687778,0.317132
602.169899,0.316743
602.652021,0.316297
603.134142,0.315912
603.616264,0.316228
604.098386,0.316126
604.580507,0.315788
605.062629,0.315883
605.54475,0.31593
606.026872,0.315194
606.508994,0.314148
606.991115,0.314133
607.473237,0.314107
607.955359,0.313858
608.43748,0.313566
608.919602,0.31298
609.401723,0.312762
609.883845,0.312753
610.365967,0.312386
610.848088,0.311273
611.33021,0.310545
611.812331,0.310762
612.294453,0.310579
612.776575,0.309668
613.258696,0.308953
613.740818,0.308483
614.22294,0.307892
614.705061,0.30748
615.187183,0.306926
615.669304,0.306435
616.151426,0.305797
616.633548,0.304816
617.115669,0.303827
617.597791,0.302482
618.079912,0.302186
618.562034,0.302771
619.044156,0.303062
619.526277,0.30328
620.008399,0.30264
620.490521,0.301648
620.972642,0.301176
621.454764,0.300712
621.936885,0.300236
622.419007,0.299821
622.901129,0.299395
623.38325,0.299226
623.865372,0.299125
624.347493,0.298762
624.829615,0.298293
625.311737,0.297979
625.793858,0.297782
626.27598,0.297133
626.758102,0.296771
627.240223,0.297221
627.722345,0.297034
628.204466,0.296269
628.686588,0.296021
629.16871,0.295809
629.650831,0.295089
630.132953,0.294649
630.615075,0.294626
631.097196,0.294605
631.579318,0.294629
632.061439,0.294181
632.543561,0.293702
633.025683,0.293815
633.507804,0.293712
633.989926,0.29342
634.472047,0.293392
634.954169,0.293243
635.436291,0.29309
635.918412,0.29306
636.400534,0.29283
636.882656,0.292747
637.364777,0.292585
637.846899,0.291867
638.32902,0.29157
638.811142,0.291868
639.293264,0.291688
639.775385,0.291567
640.257507,0.2918
640.739628,0.291365
641.22175,0.290963
641.703872,0.291291
642.185993,0.291344
642.668115,0.290894
643.150237,0.291067
643.632358,0.291425
644.11448,0.290753
644.596601,0.290358
645.078723,0.290316
645.560845,0.289917
646.042966,0.290274
646.525088,0.290412
647.007209,0.289513
647.489331,0.289225
647.971453,0.289408
648.453574,0.288439
648.935696,0.288068
649.417818,0.288909
649.899939,0.287954
650.382061,0.286983
650.864182,0.287764
651.346304,0.287122
651.828426,0.28588
652.310547,0.28623
652.792669,0.285593
653.27479,0.283892
653.756912,0.284039
654.239034,0.284155
654.721155,0.282906
655.203277,0.282797
655.685399,0.282791
656.16752,0.281361
656.649642,0.280963
657.131763,0.281597
657.613885,0.280632
658.096007,0.279926
658.578128,0.280813
659.06025,0.280299
659.542372,0.279334
660.024493,0.279537
660.506615,0.279194
660.988736,0.278593
661.470858,0.278809
661.95298,0.279083
662.435101,0.278593
662.917223,0.278817
663.399344,0.279507
663.881466,0.278947
664.363588,0.278382
