"x","y"
599.759291,0.506948
601.687778,0.506676
603.616264,0.506375
605.54475,0.506311
607.473237,0.50646
609.401723,0.505936
611.33021,0.505151
613.258696,0.504244
615.187183,0.50323
617.115669,0.502288
619.044156,0.501144
620.972642,0.499791
622.901129,0.498176
624.829615,0.496567
626.758102,0.494699
628.686588,0.493095
630.615075,0.491665
632.543561,0.489997
634.472047,0.488502
636.400534,0.486658
638.32902,0.484605
640.257507,0.482466
642.185993,0.480308
644.11448,0.478168
646.042966,0.476254
647.971453,0.474652
649.899939,0.473249
651.828426,0.472191
653.756912,0.470908
655.685399,0.469855
657.613885,0.4691
659.542372,0.468341
661.470858,0.467712
663.399344,0.467021
665.327831,0.464843
667.256317,0.461057
669.184804,0.460093
671.11329,0.460221
673.041777,0.458524
674.970263,0.456068
676.89875,0.453171
678.827236,0.450552
680.755723,0.447835
682.684209,0.445361
684.612696,0.44366
686.541182,0.441973
688.469669,0.440386
690.398155,0.439023
692.326641,0.4378
694.255128,0.436245
696.183614,0.43454
698.112101,0.432366
700.040587,0.43002
701.969074,0.428059
703.89756,0.425908
705.826047,0.424052
707.754533,0.422435
709.68302,0.420759
711.611506,0.419262
713.539993,0.418196
715.468479,0.417492
717.396966,0.417401
719.325452,0.41738
721.253938,0.415676
723.182425,0.413126
725.110911,0.410503
727.039398,0.407856
728.967884,0.40569
730.896371,0.403383
732.824857,0.400773
734.753344,0.398655
736.68183,0.397283
738.610317,0.395829
740.538803,0.394572
742.46729,0.393657
744.395776,0.392621
746.324262,0.391841
748.252749,0.391208
750.181235,0.390688
752.109722,0.390309
754.038208,0.390138
755.966695,0.389926
757.895181,0.389477
759.823668,0.388923
761.752154,0.388192
763.680641,0.387481
765.609127,0.386672
767.537614,0.386015
769.4661,0.385455
771.394587,0.384699
773.323073,0.384164
775.251559,0.383704
777.180046,0.382916
779.108532,0.381782
781.037019,0.380332
782.965505,0.378445
784.893992,0.376575
786.822478,0.374977
788.750965,0.373409
790.679451,0.372119
792.607938,0.371125
794.536424,0.370306
796.464911,0.369614
798.393397,0.368745
800.321884,0.367197
802.25037,0.365167
804.178856,0.363091
806.107343,0.360998
808.035829,0.359219
809.964316,0.357869
811.892802,0.356818
813.821289,0.355827
815.749775,0.354693
817.678262,0.353145
819.606748,0.351115
821.535235,0.34876
823.463721,0.346049
825.392208,0.343556
827.320694,0.341495
829.249181,0.339823
831.177667,0.338808
833.106153,0.338265
835.03464,0.337718
836.963126,0.336968
838.891613,0.336068
840.820099,0.334722
842.748586,0.333111
844.677072,0.331349
846.605559,0.329272
848.534045,0.327206
850.462532,0.32525
852.391018,0.323511
854.319505,0.322156
856.247991,0.32134
858.176478,0.321021
860.104964,0.321172
862.03345,0.321773
863.961937,0.322763
865.890423,0.324274
867.81891,0.326049
869.747396,0.328034
871.675883,0.330202
873.604369,0.332484
875.532856,0.334976
877.461342,0.337703
879.389829,0.340784
881.318315,0.344327
883.246802,0.348329
885.175288,0.352401
887.103775,0.35642
889.032261,0.360245
890.960747,0.363603
892.889234,0.366442
894.81772,0.368591
896.746207,0.369952
898.674693,0.370515
900.60318,0.370455
902.531666,0.369919
904.460153,0.36933
906.388639,0.369005
908.317126,0.369051
910.245612,0.369794
912.174099,0.37094
914.102585,0.372246
916.031072,0.37381
917.959558,0.375617
919.888044,0.377512
921.816531,0.37947
923.745017,0.381644
925.673504,0.383922
927.60199,0.38637
929.530477,0.389111
931.458963,0.392256
933.38745,0.395888
935.315936,0.399943
937.244423,0.404302
939.172909,0.408914
941.101396,0.413803
943.029882,0.41871
944.958369,0.423636
946.886855,0.428521
948.815341,0.433275
950.743828,0.438075
952.672314,0.442988
954.600801,0.44824
956.529287,0.454053
958.457774,0.460634
960.38626,0.468104
962.314747,0.476541
964.243233,0.48578
966.17172,0.495628
968.100206,0.506244
970.028693,0.517477
971.957179,0.529245
973.885666,0.541858
975.814152,0.555441
977.742638,0.569978
979.671125,0.585808
981.599611,0.603035
983.528098,0.621428
985.456584,0.640781
987.385071,0.660338
989.313557,0.679169
991.242044,0.696709
993.17053,0.712881
995.099017,0.727714
997.027503,0.741763
998.95599,0.755712
1000.884476,0.770214
1002.812963,0.785744
1004.741449,0.801981
1006.669935,0.818845
1008.598422,0.836206
1010.526908,0.853825
1012.455395,0.871395
1014.383881,0.888719
1016.312368,0.905534
1018.240854,0.921622
1020.169341,0.937274
1022.097827,0.952
1024.026314,0.96596
1025.9548,0.979161
1027.883287,0.991442
1029.811773,1.003055
1031.74026,1.013583
1033.668746,1.022443
1035.597232,1.028981
1037.525719,1.033062
1039.454205,1.034619
1041.382692,1.034755
1043.311178,1.03475
1045.239665,1.035055
1047.168151,1.035375
1049.096638,1.035341
1051.025124,1.035824
1052.953611,1.036852
1054.882097,1.038048
1056.810584,1.03902
1058.73907,1.03987
1060.667557,1.040438
1062.596043,1.040216
1064.524529,1.03971
1066.453016,1.038996
1068.381502,1.038267
1070.309989,1.037526
1072.238475,1.036605
1074.166962,1.034726
1076.095448,1.031348
1078.023935,1.026341
1079.952421,1.019337
1081.880908,1.011143
1083.809394,1.001929
