"x","y"
599.759291,0.39321
600.241413,0.393159
600.723534,0.393284
601.205656,0.393177
601.687778,0.392839
602.169899,0.392218
602.652021,0.391474
603.134142,0.391227
603.616264,0.391526
604.098386,0.391887
604.580507,0.392164
605.062629,0.392146
605.54475,0.391848
606.026872,0.391831
606.508994,0.391791
606.991115,0.391268
607.473237,0.391088
607.955359,0.391305
608.43748,0.390792
608.919602,0.390091
609.401723,0.389853
609.883845,0.389805
610.365967,0.390049
610.848088,0.389997
611.33021,0.389547
611.812331,0.389007
612.294453,0.388444
612.776575,0.387931
613.258696,0.386882
613.740818,0.385807
614.22294,0.385567
614.705061,0.385488
615.187183,0.385331
615.669304,0.385592
616.151426,0.385778
616.633548,0.385784
617.115669,0.385741
617.597791,0.385103
618.079912,0.384132
618.562034,0.38332
619.044156,0.382933
619.526277,0.382882
620.008399,0.382809
620.490521,0.382555
620.972642,0.382161
621.454764,0.381865
621.936885,0.381374
622.419007,0.380553
622.901129,0.380042
623.38325,0.380158
623.865372,0.379867
624.347493,0.379197
624.829615,0.378872
625.311737,0.378364
625.793858,0.378007
626.27598,0.377982
626.758102,0.378078
627.240223,0.377875
627.722345,0.377228
628.204466,0.376653
628.686588,0.37591
629.16871,0.3753
629.650831,0.375033
630.132953,0.374894
630.615075,0.374399
631.097196,0.374056
631.579318,0.374235
632.061439,0.373994
632.543561,0.373926
633.025683,0.374021
633.507804,0.374011
633.989926,0.373394
634.472047,0.372345
634.954169,0.372195
635.436291,0.372017
635.918412,0.371776
636.400534,0.371861
636.882656,0.37168
637.364777,0.371044
637.846899,0.370863
638.32902,0.371276
638.811142,0.371167
639.293264,0.371336
639.775385,0.371268
640.257507,0.370584
640.739628,0.370241
641.22175,0.370284
641.703872,0.369779
642.185993,0.368186
642.668115,0.367728
643.150237,0.368284
643.632358,0.368927
644.11448,0.369586
644.596601,0.369244
645.078723,0.368888
645.560845,0.368698
646.042966,0.368111
646.525088,0.367233
647.007209,0.3667
647.489331,0.366448
647.971453,0.366009
648.453574,0.366075
648.935696,0.366224
649.417818,0.366133
649.899939,0.366039
650.382061,0.365843
650.864182,0.365486
651.346304,0.365484
651.828426,0.365252
652.310547,0.363683
652.792669,0.362709
