"x","y"
599.759291,0.351339
600.241413,0.350892
600.723534,0.349848
601.205656,0.349478
601.687778,0.349741
602.169899,0.349553
602.652021,0.349152
603.134142,0.34873
603.616264,0.348258
604.098386,0.34797
604.580507,0.348082
605.062629,0.348386
605.54475,0.348365
606.026872,0.348085
606.508994,0.347942
606.991115,0.347984
607.473237,0.347394
607.955359,0.346617
608.43748,0.346131
608.919602,0.345718
609.401723,0.345882
609.883845,0.34637
610.365967,0.346323
610.848088,0.345677
611.33021,0.345511
611.812331,0.345156
612.294453,0.344184
612.776575,0.3438
613.258696,0.343437
613.740818,0.342525
614.22294,0.341754
614.705061,0.341875
615.187183,0.34213
615.669304,0.341944
616.151426,0.341556
616.633548,0.340911
617.115669,0.340216
617.597791,0.339602
618.079912,0.339595
618.562034,0.339666
619.044156,0.339206
619.526277,0.338273
620.008399,0.337549
620.490521,0.337704
620.972642,0.33759
621.454764,0.337281
621.936885,0.337207
622.419007,0.336755
622.901129,0.335813
623.38325,0.335209
623.865372,0.334911
624.347493,0.333967
624.829615,0.333609
625.311737,0.334194
625.793858,0.334598
626.27598,0.334155
626.758102,0.333067
627.240223,0.332484
627.722345,0.332414
628.204466,0.332535
628.686588,0.332476
629.16871,0.332279
629.650831,0.332207
630.132953,0.331898
630.615075,0.331509
631.097196,0.331163
631.579318,0.330787
632.061439,0.330442
632.543561,0.330183
633.025683,0.330184
633.507804,0.33024
633.989926,0.329806
634.472047,0.32924
634.954169,0.328657
635.436291,0.328094
635.918412,0.328097
636.400534,0.3284
636.882656,0.328927
637.364777,0.329069
637.846899,0.328701
638.32902,0.328018
638.811142,0.327165
639.293264,0.327155
639.775385,0.327358
640.257507,0.327262
640.739628,0.326947
641.22175,0.326761
641.703872,0.326864
642.185993,0.326273
642.668115,0.325581
643.150237,0.325443
643.632358,0.325271
644.11448,0.324937
644.596601,0.324997
645.078723,0.325013
645.560845,0.324759
646.042966,0.324519
646.525088,0.323748
647.007209,0.32295
647.489331,0.322716
647.971453,0.322986
648.453574,0.322736
648.935696,0.322393
649.417818,0.322654
649.899939,0.321763
650.382061,0.320564
650.864182,0.320075
651.346304,0.319704
651.828426,0.319467
652.310547,0.319873
652.792669,0.320273
653.27479,0.319369
653.756912,0.31883
654.239034,0.318287
654.721155,0.317096
655.203277,0.316787
655.685399,0.316574
656.16752,0.316353
656.649642,0.31629
657.131763,0.315794
657.613885,0.315057
658.096007,0.315104
658.578128,0.315444
659.06025,0.31469
659.542372,0.314099
660.024493,0.314249
660.506615,0.31437
660.988736,0.314299
661.470858,0.314142
661.95298,0.313785
662.435101,0.312885
662.917223,0.312593
663.399344,0.31304
663.881466,0.313059
664.363588,0.312983
664.845709,0.312881
665.327831,0.31242
665.809953,0.311985
666.292074,0.311653
666.774196,0.310267
667.256317,0.305277
667.738439,0.299455
668.220561,0.303689
668.702682,0.307201
669.184804,0.30881
669.666925,0.30938
670.149047,0.309394
670.631169,0.309424
671.11329,0.309489
671.595412,0.30973
672.077534,0.309329
672.559655,0.308532
673.041777,0.308294
673.523898,0.307976
674.00602,0.307095
674.488142,0.306598
674.970263,0.306838
675.452385,0.306593
675.934506,0.306219
