"x","y"
599.759291,0.370633
601.687778,0.370342
603.616264,0.370657
605.54475,0.370611
607.473237,0.37068
609.401723,0.370449
611.33021,0.3701
613.258696,0.369777
615.187183,0.369492
617.115669,0.369177
619.044156,0.368415
620.972642,0.367636
622.901129,0.366524
624.829615,0.365798
626.758102,0.365339
628.686588,0.364726
630.615075,0.363629
632.543561,0.362079
634.472047,0.360828
636.400534,0.359459
638.32902,0.358147
640.257507,0.356718
642.185993,0.355393
644.11448,0.354052
646.042966,0.352665
647.971453,0.351227
649.899939,0.349833
651.828426,0.349124
653.756912,0.348199
655.685399,0.347663
657.613885,0.347298
659.542372,0.346733
661.470858,0.346206
663.399344,0.3458
665.327831,0.344952
667.256317,0.341866
669.184804,0.340678
671.11329,0.341177
673.041777,0.339724
674.970263,0.337549
676.89875,0.335126
678.827236,0.332959
680.755723,0.33111
682.684209,0.329517
684.612696,0.328017
686.541182,0.326794
688.469669,0.325983
690.398155,0.324744
692.326641,0.32386
694.255128,0.323011
696.183614,0.321727
698.112101,0.320146
700.040587,0.318409
701.969074,0.316671
703.89756,0.3149
705.826047,0.313426
707.754533,0.311841
709.68302,0.310492
711.611506,0.309488
713.539993,0.308477
715.468479,0.307789
717.396966,0.307808
719.325452,0.307863
721.253938,0.306754
723.182425,0.304901
725.110911,0.302578
727.039398,0.300373
728.967884,0.298731
730.896371,0.297036
732.824857,0.295179
734.753344,0.293535
736.68183,0.292416
738.610317,0.291551
740.538803,0.291014
742.46729,0.290414
744.395776,0.289739
746.324262,0.289331
748.252749,0.288925
750.181235,0.288752
752.109722,0.288926
754.038208,0.289632
755.966695,0.290002
757.895181,0.289475
759.823668,0.28874
761.752154,0.288095
763.680641,0.287621
765.609127,0.28724
767.537614,0.287079
769.4661,0.286821
771.394587,0.286522
773.323073,0.286206
775.251559,0.285455
777.180046,0.284503
779.108532,0.283238
781.037019,0.281576
782.965505,0.27978
784.893992,0.278
786.822478,0.276234
788.750965,0.274761
790.679451,0.273685
792.607938,0.27279
794.536424,0.272258
796.464911,0.271905
798.393397,0.271323
800.321884,0.27043
802.25037,0.269348
804.178856,0.268
806.107343,0.266817
808.035829,0.266147
809.964316,0.265671
811.892802,0.265472
813.821289,0.265459
815.749775,0.265626
817.678262,0.2659
819.606748,0.265771
821.535235,0.264209
823.463721,0.261271
825.392208,0.258435
827.320694,0.2561
829.249181,0.254439
831.177667,0.253322
