"x","y"
599.759291,0.497667
600.241413,0.496636
600.723534,0.496468
601.205656,0.49576
601.687778,0.494963
602.169899,0.494036
602.652021,0.493087
603.134142,0.492779
603.616264,0.492277
604.098386,0.49134
604.580507,0.490595
605.062629,0.490169
605.54475,0.489972
606.026872,0.490046
606.508994,0.48944
606.991115,0.48835
607.473237,0.487966
607.955359,0.487396
608.43748,0.486153
608.919602,0.485274
609.401723,0.484799
609.883845,0.484085
610.365967,0.483417
610.848088,0.482707
611.33021,0.481896
611.812331,0.481506
612.294453,0.48128
612.776575,0.480726
613.258696,0.479677
613.740818,0.478821
614.22294,0.478052
614.705061,0.477007
615.187183,0.476494
615.669304,0.476177
616.151426,0.475604
616.633548,0.475149
617.115669,0.475192
617.597791,0.475283
618.079912,0.474378
618.562034,0.473148
619.044156,0.472348
619.526277,0.47172
620.008399,0.471375
620.490521,0.471209
620.972642,0.470991
621.454764,0.470647
621.936885,0.469706
622.419007,0.468305
622.901129,0.467511
623.38325,0.467589
623.865372,0.467668
624.347493,0.467377
624.829615,0.467187
625.311737,0.466963
625.793858,0.46649
626.27598,0.466247
626.758102,0.465726
627.240223,0.464488
627.722345,0.463484
628.204466,0.463038
628.686588,0.462995
629.16871,0.463035
629.650831,0.462629
630.132953,0.461938
630.615075,0.461208
631.097196,0.460702
631.579318,0.460326
632.061439,0.459818
632.543561,0.459143
633.025683,0.458591
633.507804,0.458393
633.989926,0.457681
634.472047,0.456661
634.954169,0.456198
635.436291,0.455959
635.918412,0.455542
636.400534,0.455186
636.882656,0.455033
637.364777,0.454807
637.846899,0.454943
638.32902,0.454782
638.811142,0.453838
639.293264,0.453186
639.775385,0.452759
640.257507,0.452412
640.739628,0.452385
641.22175,0.452366
641.703872,0.45145
642.185993,0.450309
642.668115,0.449938
643.150237,0.449914
643.632358,0.450645
644.11448,0.451191
644.596601,0.450511
645.078723,0.449946
645.560845,0.45002
646.042966,0.449369
646.525088,0.448272
647.007209,0.448159
647.489331,0.447548
647.971453,0.446912
648.453574,0.447615
648.935696,0.447473
649.417818,0.446261
649.899939,0.445901
650.382061,0.445738
650.864182,0.444806
651.346304,0.444693
651.828426,0.444642
652.310547,0.443353
652.792669,0.44296
653.27479,0.443161
653.756912,0.442191
654.239034,0.441387
654.721155,0.441439
655.203277,0.440783
655.685399,0.440549
656.16752,0.441649
656.649642,0.441755
657.131763,0.440763
657.613885,0.440041
658.096007,0.439292
658.578128,0.438253
659.06025,0.437963
659.542372,0.438132
660.024493,0.437772
660.506615,0.437933
660.988736,0.438327
661.470858,0.43766
661.95298,0.436776
662.435101,0.436676
662.917223,0.436642
663.399344,0.436644
663.881466,0.436691
664.363588,0.435945
664.845709,0.435284
665.327831,0.435236
665.809953,0.435235
666.292074,0.435051
666.774196,0.438608
667.256317,0.45257
667.738439,0.466516
668.220561,0.455031
668.702682,0.444541
669.184804,0.439317
669.666925,0.436406
670.149047,0.434271
670.631169,0.433558
671.11329,0.433838
671.595412,0.433412
672.077534,0.43349
672.559655,0.43429
673.041777,0.433828
673.523898,0.432883
674.00602,0.433
674.488142,0.432885
674.970263,0.43217
675.452385,0.432781
675.934506,0.433686
676.416628,0.432943
676.89875,0.432632
677.380871,0.43288
677.862993,0.431716
678.345115,0.431145
678.827236,0.432243
679.309358,0.432358
679.791479,0.431831
680.273601,0.43287
680.755723,0.433227
681.237844,0.431894
681.719966,0.431535
682.202087,0.431536
682.684209,0.430678
683.166331,0.430873
683.648452,0.432159
684.130574,0.432009
684.612696,0.431336
685.094817,0.431962
685.576939,0.432124
686.05906,0.431109
686.541182,0.431234
687.023304,0.432339
687.505425,0.432111
687.987547,0.432209
688.469669,0.433452
688.95179,0.433191
689.433912,0.432307
689.916033,0.432673
690.398155,0.433121
690.880277,0.432939
691.362398,0.433348
691.84452,0.434256
692.326641,0.434098
692.808763,0.4333
693.290885,0.433193
693.773006,0.433328
694.255128,0.433427
694.73725,0.43399
695.219371,0.433877
695.701493,0.432825
696.183614,0.431963
