"x","y"
599.759291,0.37686
601.687778,0.376398
603.616264,0.376649
605.54475,0.376682
607.473237,0.376564
609.401723,0.375876
611.33021,0.375108
613.258696,0.373843
615.187183,0.372757
617.115669,0.371867
619.044156,0.370301
620.972642,0.36863
622.901129,0.366462
624.829615,0.364494
626.758102,0.362598
628.686588,0.361098
630.615075,0.359663
632.543561,0.358033
634.472047,0.356952
636.400534,0.35548
638.32902,0.353713
640.257507,0.35173
642.185993,0.349815
644.11448,0.347647
646.042966,0.345376
647.971453,0.343217
649.899939,0.341287
651.828426,0.340014
653.756912,0.338517
655.685399,0.337797
657.613885,0.33767
659.542372,0.337986
661.470858,0.33832
663.399344,0.338371
665.327831,0.336689
667.256317,0.331561
669.184804,0.331088
671.11329,0.333181
673.041777,0.331856
674.970263,0.329283
676.89875,0.32628
678.827236,0.323531
680.755723,0.321008
682.684209,0.318927
684.612696,0.317242
686.541182,0.315836
688.469669,0.314853
690.398155,0.313597
692.326641,0.312919
694.255128,0.312079
696.183614,0.310452
698.112101,0.308267
700.040587,0.306109
701.969074,0.304259
703.89756,0.302191
705.826047,0.300229
707.754533,0.298202
709.68302,0.296318
711.611506,0.294395
713.539993,0.292478
715.468479,0.290946
717.396966,0.29012
719.325452,0.289473
721.253938,0.28756
723.182425,0.28534
725.110911,0.283079
727.039398,0.280648
728.967884,0.278358
730.896371,0.275921
732.824857,0.273436
734.753344,0.271065
736.68183,0.269358
738.610317,0.267914
740.538803,0.26666
742.46729,0.265633
744.395776,0.264752
746.324262,0.264041
748.252749,0.263349
750.181235,0.263074
752.109722,0.262712
754.038208,0.262498
755.966695,0.262387
757.895181,0.261999
759.823668,0.261561
761.752154,0.260841
763.680641,0.259988
765.609127,0.259032
767.537614,0.258457
769.4661,0.258074
771.394587,0.257612
773.323073,0.257532
775.251559,0.257644
777.180046,0.257705
779.108532,0.25739
781.037019,0.256652
782.965505,0.255559
784.893992,0.254321
786.822478,0.253086
788.750965,0.251997
790.679451,0.25107
792.607938,0.250173
794.536424,0.249657
796.464911,0.249201
798.393397,0.248355
800.321884,0.246915
802.25037,0.244953
804.178856,0.242726
806.107343,0.240546
808.035829,0.238819
809.964316,0.237496
811.892802,0.236744
813.821289,0.236232
815.749775,0.235483
817.678262,0.234249
819.606748,0.232432
821.535235,0.230096
823.463721,0.227228
825.392208,0.224512
827.320694,0.222245
829.249181,0.220739
831.177667,0.220256
833.106153,0.220475
835.03464,0.220939
836.963126,0.221095
838.891613,0.221012
840.820099,0.220331
842.748586,0.218763
844.677072,0.216472
846.605559,0.213694
848.534045,0.21066
850.462532,0.20755
852.391018,0.204775
854.319505,0.202304
856.247991,0.200508
858.176478,0.199447
860.104964,0.198877
862.03345,0.199012
863.961937,0.199673
865.890423,0.200772
867.81891,0.202164
869.747396,0.203838
871.675883,0.205616
873.604369,0.20734
875.532856,0.20917
877.461342,0.211005
879.389829,0.212863
881.318315,0.21503
883.246802,0.217649
885.175288,0.220467
887.103775,0.22364
889.032261,0.227175
890.960747,0.230642
892.889234,0.233801
894.81772,0.236418
896.746207,0.238085
898.674693,0.23848
900.60318,0.237886
902.531666,0.236635
904.460153,0.235267
906.388639,0.234317
908.317126,0.233998
910.245612,0.234306
912.174099,0.234996
914.102585,0.236052
916.031072,0.237261
917.959558,0.238528
919.888044,0.239785
921.816531,0.240964
923.745017,0.24227
925.673504,0.243816
927.60199,0.24579
929.530477,0.248207
931.458963,0.251212
933.38745,0.254799
935.315936,0.258769
937.244423,0.263102
939.172909,0.267703
941.101396,0.272332
943.029882,0.276769
944.958369,0.281048
946.886855,0.28479
948.815341,0.287831
950.743828,0.29039
952.672314,0.292563
954.600801,0.294647
956.529287,0.29718
958.457774,0.300737
960.38626,0.305495
962.314747,0.311498
964.243233,0.318667
966.17172,0.326886
968.100206,0.335828
970.028693,0.345506
971.957179,0.356168
973.885666,0.367362
975.814152,0.379241
977.742638,0.39205
979.671125,0.405899
981.599611,0.421027
983.528098,0.43729
985.456584,0.454069
987.385071,0.470478
989.313557,0.485995
991.242044,0.499939
993.17053,0.512338
995.099017,0.523723
997.027503,0.535221
998.95599,0.54807
1000.884476,0.56277
1002.812963,0.579135
1004.741449,0.596327
1006.669935,0.614181
1008.598422,0.632298
1010.526908,0.650552
1012.455395,0.66864
1014.383881,0.686355
1016.312368,0.703371
1018.240854,0.718783
1020.169341,0.732887
1022.097827,0.74525
1024.026314,0.756536
1025.9548,0.766763
1027.883287,0.776155
1029.811773,0.785522
1031.74026,0.793798
1033.668746,0.800388
1035.597232,0.804049
1037.525719,0.804744
1039.454205,0.803144
1041.382692,0.8011
1043.311178,0.80009
1045.239665,0.800147
1047.168151,0.801593
