"x","y"
599.759291,0.5118
601.687778,0.508948
603.616264,0.508157
605.54475,0.508152
607.473237,0.509641
609.401723,0.512851
611.33021,0.51703
613.258696,0.520809
615.187183,0.522342
617.115669,0.520943
619.044156,0.51517
620.972642,0.508674
622.901129,0.50232
624.829615,0.496135
626.758102,0.491914
628.686588,0.48895
630.615075,0.486972
632.543561,0.485248
634.472047,0.483461
636.400534,0.480732
638.32902,0.47754
640.257507,0.473388
642.185993,0.467838
644.11448,0.461859
646.042966,0.454654
647.971453,0.447514
649.899939,0.440772
651.828426,0.43482
653.756912,0.429365
655.685399,0.424582
657.613885,0.420866
659.542372,0.417432
661.470858,0.415042
663.399344,0.412487
665.327831,0.411984
667.256317,0.414835
669.184804,0.411964
671.11329,0.406068
673.041777,0.403677
674.970263,0.402203
676.89875,0.400183
678.827236,0.398587
680.755723,0.397283
682.684209,0.395908
684.612696,0.39487
686.541182,0.394233
688.469669,0.393335
690.398155,0.393189
692.326641,0.393519
694.255128,0.393118
696.183614,0.393298
698.112101,0.394011
700.040587,0.394233
701.969074,0.394455
703.89756,0.395283
705.826047,0.395491
707.754533,0.395155
709.68302,0.395581
711.611506,0.395691
713.539993,0.39571
715.468479,0.396456
717.396966,0.397508
719.325452,0.398269
721.253938,0.397932
723.182425,0.396547
725.110911,0.395096
727.039398,0.394415
728.967884,0.393503
730.896371,0.391996
732.824857,0.390846
734.753344,0.38984
736.68183,0.389016
738.610317,0.38894
740.538803,0.388973
742.46729,0.388603
744.395776,0.388619
746.324262,0.388668
748.252749,0.388636
750.181235,0.389252
752.109722,0.389837
754.038208,0.390257
755.966695,0.391181
757.895181,0.392143
759.823668,0.392611
761.752154,0.39342
763.680641,0.394503
765.609127,0.395603
767.537614,0.397136
769.4661,0.398569
771.394587,0.400257
773.323073,0.402655
775.251559,0.405343
777.180046,0.408192
779.108532,0.411506
781.037019,0.414928
782.965505,0.418406
784.893992,0.422822
786.822478,0.427236
788.750965,0.431151
790.679451,0.434554
792.607938,0.436025
794.536424,0.434749
796.464911,0.430979
798.393397,0.424485
800.321884,0.41489
802.25037,0.403693
804.178856,0.392199
806.107343,0.381109
808.035829,0.371944
809.964316,0.364954
811.892802,0.35935
813.821289,0.35554
815.749775,0.353045
817.678262,0.35056
819.606748,0.348968
821.535235,0.348362
823.463721,0.347632
825.392208,0.347566
827.320694,0.348176
829.249181,0.3485
831.177667,0.349243
833.106153,0.351232
835.03464,0.353273
836.963126,0.354929
838.891613,0.356908
840.820099,0.358248
842.748586,0.35889
844.677072,0.35969
846.605559,0.36015
848.534045,0.360161
850.462532,0.360577
852.391018,0.361154
854.319505,0.361502
856.247991,0.362402
858.176478,0.363633
860.104964,0.36484
862.03345,0.366577
863.961937,0.368717
865.890423,0.37095
867.81891,0.373649
869.747396,0.37679
871.675883,0.379998
873.604369,0.38357
875.532856,0.38743
877.461342,0.391185
879.389829,0.394974
881.318315,0.399027
883.246802,0.403057
885.175288,0.407262
887.103775,0.411988
889.032261,0.416668
890.960747,0.421384
892.889234,0.425971
894.81772,0.430275
896.746207,0.434388
898.674693,0.437892
900.60318,0.440997
