"x","y"
599.759291,0.345997
601.687778,0.345839
603.616264,0.345868
605.54475,0.345946
607.473237,0.346421
609.401723,0.346626
611.33021,0.346609
613.258696,0.346265
615.187183,0.346099
617.115669,0.346182
619.044156,0.345658
620.972642,0.344769
622.901129,0.343383
624.829615,0.34185
626.758102,0.340521
628.686588,0.339368
630.615075,0.338318
632.543561,0.337362
634.472047,0.336452
636.400534,0.335471
638.32902,0.334611
640.257507,0.33365
642.185993,0.332421
644.11448,0.331038
646.042966,0.330268
647.971453,0.32974
649.899939,0.328921
651.828426,0.32847
653.756912,0.328231
655.685399,0.328109
657.613885,0.328161
659.542372,0.328584
661.470858,0.328826
663.399344,0.328729
665.327831,0.328739
667.256317,0.328042
669.184804,0.326581
671.11329,0.325526
673.041777,0.324112
674.970263,0.32168
676.89875,0.319261
678.827236,0.317007
680.755723,0.314551
682.684209,0.312604
684.612696,0.310987
686.541182,0.309578
688.469669,0.308417
690.398155,0.30739
692.326641,0.306639
694.255128,0.305853
696.183614,0.305145
698.112101,0.304368
700.040587,0.303563
701.969074,0.302638
703.89756,0.301599
705.826047,0.300624
707.754533,0.299427
709.68302,0.2984
711.611506,0.297764
713.539993,0.297306
715.468479,0.296991
717.396966,0.297414
719.325452,0.297563
721.253938,0.295859
723.182425,0.293507
725.110911,0.29156
727.039398,0.289759
728.967884,0.287792
730.896371,0.285754
732.824857,0.283481
734.753344,0.28153
736.68183,0.280541
738.610317,0.279411
740.538803,0.278266
742.46729,0.277608
744.395776,0.277023
746.324262,0.276283
748.252749,0.27569
750.181235,0.27533
752.109722,0.274594
754.038208,0.274121
755.966695,0.273891
757.895181,0.27317
759.823668,0.272493
761.752154,0.272014
763.680641,0.271242
765.609127,0.270413
767.537614,0.269885
769.4661,0.269225
771.394587,0.268559
773.323073,0.267914
775.251559,0.267203
777.180046,0.26664
779.108532,0.266006
781.037019,0.265292
782.965505,0.264503
784.893992,0.263826
786.822478,0.263153
788.750965,0.262407
790.679451,0.261714
792.607938,0.261059
794.536424,0.260727
796.464911,0.260398
798.393397,0.260045
800.321884,0.259979
802.25037,0.259986
804.178856,0.259911
806.107343,0.260015
808.035829,0.260291
809.964316,0.260445
811.892802,0.260935
813.821289,0.261526
815.749775,0.261803
817.678262,0.261917
819.606748,0.261687
821.535235,0.261207
823.463721,0.260608
825.392208,0.260164
827.320694,0.260083
829.249181,0.260224
831.177667,0.260655
833.106153,0.261306
835.03464,0.261718
836.963126,0.261648
838.891613,0.261092
840.820099,0.259854
842.748586,0.257964
844.677072,0.255797
846.605559,0.253572
848.534045,0.251163
850.462532,0.248819
852.391018,0.246951
854.319505,0.245428
856.247991,0.244176
858.176478,0.243326
860.104964,0.242822
862.03345,0.242479
863.961937,0.24264
865.890423,0.243376
867.81891,0.244227
869.747396,0.245456
871.675883,0.247032
873.604369,0.248453
875.532856,0.24981
877.461342,0.251253
879.389829,0.252438
881.318315,0.253593
883.246802,0.25536
885.175288,0.257457
887.103775,0.259616
889.032261,0.262109
890.960747,0.264899
892.889234,0.267374
894.81772,0.26922
896.746207,0.270145
898.674693,0.269841
900.60318,0.268725
902.531666,0.267055
904.460153,0.265269
906.388639,0.263945
908.317126,0.263303
910.245612,0.263305
912.174099,0.263664
914.102585,0.264407
916.031072,0.265514
917.959558,0.26682
919.888044,0.268264
921.816531,0.269896
923.745017,0.271683
925.673504,0.273533
927.60199,0.275559
929.530477,0.277836
931.458963,0.280374
933.38745,0.28313
935.315936,0.28625
937.244423,0.289445
939.172909,0.292442
941.101396,0.295684
943.029882,0.299042
944.958369,0.30224
946.886855,0.305492
948.815341,0.308859
950.743828,0.312268
952.672314,0.315769
954.600801,0.319505
956.529287,0.323637
958.457774,0.328
960.38626,0.332749
962.314747,0.338073
964.243233,0.343441
966.17172,0.349134
968.100206,0.355215
970.028693,0.361277
971.957179,0.367512
973.885666,0.374074
975.814152,0.381107
977.742638,0.388584
979.671125,0.396885
981.599611,0.405748
983.528098,0.414619
985.456584,0.423442
987.385071,0.431765
989.313557,0.439372
991.242044,0.446074
993.17053,0.452094
995.099017,0.457545
