"x","y"
399.196699,0
400.160942,0.00156
401.125185,0.00303
402.089428,0.00376
403.053671,0.00356
404.017915,0.00339
404.982158,0.00744
405.946401,0.01201
406.910644,0.01473
407.874888,0.01768
408.839131,0.02113
409.803374,0.02317
410.767617,0.03098
411.731861,0.03992
412.696104,0.04236
413.660347,0.04854
414.62459,0.05631
415.588834,0.05982
416.553077,0.06045
417.51732,0.06397
418.481563,0.07004
419.445806,0.07272
420.41005,0.07587
421.374293,0.07849
422.338536,0.08025
423.302779,0.08294
424.267023,0.08596
425.231266,0.08824
426.195509,0.08788
427.159752,0.0869
428.123996,0.08772
429.088239,0.09162
430.052482,0.09444
431.016725,0.09516
431.980968,0.09512
432.945212,0.09322
433.909455,0.09223
434.873698,0.09219
435.837941,0.09199
436.802185,0.09208
437.766428,0.09376
438.730671,0.09538
439.694914,0.09534
440.659158,0.09654
441.623401,0.0997
442.587644,0.10243
443.551887,0.10477
444.516131,0.10855
445.480374,0.11052
446.444617,0.11255
447.40886,0.11658
448.373103,0.11953
449.337347,0.12394
450.30159,0.12839
451.265833,0.1319
452.230076,0.13609
453.19432,0.14203
454.158563,0.15043
455.122806,0.15751
456.087049,0.16159
457.051293,0.16672
458.015536,0.17598
458.979779,0.18237
459.944022,0.1872
460.908265,0.19579
461.872509,0.20208
462.836752,0.20683
463.800995,0.21177
464.765238,0.21702
465.729482,0.22183
466.693725,0.22432
467.657968,0.22709
468.622211,0.23076
469.586455,0.23264
470.550698,0.23019
471.514941,0.22791
472.479184,0.22537
473.443428,0.21826
474.407671,0.21068
475.371914,0.20327
476.336157,0.19537
477.3004,0.18889
478.264644,0.18089
479.228887,0.17064
480.19313,0.16386
481.157373,0.15824
482.121617,0.1494
483.08586,0.14075
484.050103,0.13413
485.014346,0.12886
485.97859,0.12418
486.942833,0.11897
487.907076,0.11325
488.871319,0.10994
489.835562,0.10787
490.799806,0.1047
491.764049,0.10288
492.728292,0.10188
493.692535,0.10164
494.656779,0.10174
495.621022,0.10139
496.585265,0.10136
497.549508,0.10143
498.513752,0.10275
499.477995,0.10405
500.442238,0.10469
501.406481,0.10539
502.370724,0.10705
503.334968,0.10955
504.299211,0.11161
505.263454,0.11422
506.227697,0.11648
507.191941,0.11922
508.156184,0.12176
509.120427,0.12288
510.08467,0.1262
511.048914,0.13096
512.013157,0.13384
512.9774,0.13557
513.941643,0.13909
514.905887,0.14278
515.87013,0.14557
516.834373,0.14853
517.798616,0.15024
518.762859,0.15286
519.727103,0.15572
520.691346,0.15708
521.655589,0.15876
522.619832,0.16125
523.584076,0.1637
524.548319,0.16447
525.512562,0.16636
526.476805,0.16964
527.441049,0.1708
528.405292,0.17122
529.369535,0.17254
530.333778,0.17436
531.298021,0.17475
532.262265,0.17399
533.226508,0.17365
534.190751,0.17293
535.154994,0.17324
536.119238,0.17304
537.083481,0.17021
538.047724,0.16701
539.011967,0.16375
539.976211,0.16104
540.940454,0.15883
541.904697,0.15599
542.86894,0.1529
543.833184,0.1494
544.797427,0.14595
545.76167,0.14291
546.725913,0.1407
547.690156,0.13837
548.6544,0.13489
549.618643,0.13169
550.582886,0.1289
551.547129,0.12644
552.511373,0.12492
553.475616,0.12402
554.439859,0.12243
555.404102,0.12028
556.368346,0.11854
557.332589,0.11685
558.296832,0.11539
559.261075,0.1135
560.225318,0.11187
561.189562,0.11041
562.153805,0.10743
563.118048,0.10471
564.082291,0.10263
565.046535,0.10065
566.010778,0.09872
566.975021,0.09671
567.939264,0.09494
568.903508,0.09269
569.867751,0.09083
570.831994,0.08884
571.796237,0.08635
572.760481,0.08483
573.724724,0.0833
574.688967,0.08125
575.65321,0.07934
576.617453,0.07783
577.581697,0.07662
578.54594,0.07482
579.510183,0.07245
580.474426,0.07066
581.43867,0.06913
582.402913,0.06716
583.367156,0.06566
584.331399,0.06402
585.295643,0.06204
586.259886,0.06063
587.224129,0.05941
588.188372,0.05819
589.152615,0.05698
590.116859,0.05618
591.081102,0.05554
592.045345,0.05372
593.009588,0.05169
593.973832,0.05114
594.938075,0.05045
595.902318,0.04888
596.866561,0.04779
597.830805,0.04696
598.795048,0.04648
599.759291,0.04591
600.723534,0.04469
601.687778,0.04349
602.652021,0.04257
603.616264,0.04209
604.580507,0.04157
605.54475,0.04095
606.508994,0.04055
607.473237,0.04035
608.43748,0.03975
609.401723,0.03874
610.365967,0.0378
611.33021,0.03681
612.294453,0.03635
613.258696,0.0357
614.22294,0.03475
615.187183,0.03454
616.151426,0.03546
617.115669,0.03707
618.079912,0.03571
619.044156,0.03231
620.008399,0.03112
620.972642,0.03146
621.936885,0.03153
622.901129,0.03086
623.865372,0.03018
624.829615,0.0297
625.793858,0.02912
626.758102,0.02872
627.722345,0.02827
628.686588,0.02778
629.650831,0.02752
630.615075,0.02756
631.579318,0.02783
632.543561,0.0279
633.507804,0.02746
634.472047,0.02704
635.436291,0.02683
636.400534,0.0268
637.364777,0.02668
638.32902,0.02642
639.293264,0.02665
640.257507,0.02691
641.22175,0.02675
642.185993,0.02628
643.150237,0.02638
644.11448,0.02709
645.078723,0.02739
646.042966,0.02781
647.007209,0.0285
647.971453,0.02932
648.935696,0.02941
649.899939,0.02817
650.864182,0.02724
651.828426,0.02714
652.792669,0.02706
653.756912,0.02638
654.721155,0.02556
655.685399,0.02512
656.649642,0.02516
657.613885,0.02493
658.578128,0.02398
659.542372,0.02313
660.506615,0.02235
661.470858,0.02197
662.435101,0.02152
663.399344,0.02051
664.363588,0.01889
665.327831,0.01822
666.292074,0.02198
667.256317,0.04268
668.220561,0.08362
669.184804,0.05381
670.149047,0.03125
671.11329,0.02347
672.077534,0.02236
673.041777,0.02269
674.00602,0.02315
674.970263,0.02332
675.934506,0.02382
676.89875,0.02376
677.862993,0.02392
678.827236,0.02412
679.791479,0.02418
680.755723,0.02431
681.719966,0.02418
682.684209,0.02419
683.648452,0.02416
684.612696,0.02399
685.576939,0.024
686.541182,0.02442
687.505425,0.02472
688.469669,0.02501
689.433912,0.02536
690.398155,0.02544
691.362398,0.02579
692.326641,0.02616
693.290885,0.02634
694.255128,0.0261
695.219371,0.02542
696.183614,0.02462
697.147858,0.02345
698.112101,0.0217
699.076344,0.0193
700.040587,0.01679
701.004831,0.01482
701.969074,0.01314
702.933317,0.01151
703.89756,0.00981
704.861803,0.00777
705.826047,0.00551
706.79029,0.00334
707.754533,0.00167
708.718776,0.000652
709.68302,-0.000633
710.647263,-0.00204
711.611506,-0.00322
712.575749,-0.00454
713.539993,-0.00555
714.504236,-0.00597
715.468479,-0.00582
716.432722,-0.00564
717.396966,-0.00537
718.361209,-0.00428
719.325452,-0.00175
720.289695,-2.12e-05
721.253938,-0.00216
722.218182,-0.00473
723.182425,-0.00568
724.146668,-0.00629
725.110911,-0.00694
726.075155,-0.00774
727.039398,-0.00852
728.003641,-0.00926
728.967884,-0.0095
729.932128,-0.00993
730.896371,-0.01055
731.860614,-0.01071
732.824857,-0.01086
733.7891,-0.01067
734.753344,-0.0105
735.717587,-0.01057
736.68183,-0.01064
737.646073,-0.0104
738.610317,-0.00953
739.57456,-0.00859
740.538803,-0.00815
741.503046,-0.00783
742.46729,-0.00705
743.431533,-0.00638
744.395776,-0.00578
745.360019,-0.00521
746.324262,-0.00472
747.288506,-0.00425
748.252749,-0.00433
749.216992,-0.00413
750.181235,-0.00375
751.145479,-0.00345
752.109722,-0.00314
753.073965,-0.00314
754.038208,-0.00289
755.002452,-0.00265
755.966695,-0.00249
756.930938,-0.00218
757.895181,-0.0019
758.859425,-0.00168
759.823668,-0.0017
760.787911,-0.00177
761.752154,-0.00155
762.716397,-0.00111
763.680641,-0.000725
764.644884,-0.00034
765.609127,-2.95e-05
766.57337,0.00044
767.537614,0.00138
768.501857,0.00227
769.4661,0.00312
770.430343,0.00397
771.394587,0.00491
772.35883,0.00602
773.323073,0.00724
774.287316,0.00879
775.251559,0.01026
776.215803,0.01142
777.180046,0.0126
778.144289,0.01383
779.108532,0.01465
780.072776,0.01477
781.037019,0.01427
782.001262,0.0135
782.965505,0.013
783.929749,0.01286
784.893992,0.01272
785.858235,0.01248
786.822478,0.01254
787.786722,0.0126
788.750965,0.01249
789.715208,0.01302
790.679451,0.014
791.643694,0.01495
792.607938,0.01573
793.572181,0.01668
794.536424,0.01806
795.500667,0.01931
796.464911,0.02069
797.429154,0.02197
798.393397,0.02208
799.35764,0.02151
800.321884,0.02095
801.286127,0.0201
802.25037,0.01897
803.214613,0.01757
804.178856,0.01572
805.1431,0.0137
806.107343,0.01181
807.071586,0.01053
808.035829,0.00985
809.000073,0.00934
809.964316,0.0088
810.928559,0.00821
811.892802,0.0077
812.857046,0.00745
813.821289,0.00746
814.785532,0.00725
815.749775,0.00685
816.714019,0.00666
817.678262,0.00658
818.642505,0.00625
819.606748,0.0058
820.570991,0.00563
821.535235,0.00536
822.499478,0.00488
823.463721,0.0045
824.427964,0.00423
825.392208,0.00418
826.356451,0.00394
827.320694,0.00339
828.284937,0.003
829.249181,0.00297
830.213424,0.00291
831.177667,0.00244
832.14191,0.00208
833.106153,0.00177
834.070397,0.000917
835.03464,-0.000126
835.998883,-0.00105
836.963126,-0.00187
837.92737,-0.00262
838.891613,-0.0036
839.855856,-0.00468
840.820099,-0.00561
841.784343,-0.00626
842.748586,-0.00635
843.712829,-0.00653
844.677072,-0.00698
845.641316,-0.00727
846.605559,-0.00756
847.569802,-0.00724
848.534045,-0.0067
849.498288,-0.00655
850.462532,-0.00624
851.426775,-0.00569
852.391018,-0.00497
853.355261,-0.00419
854.319505,-0.00348
855.283748,-0.00235
856.247991,-0.00123
857.212234,-0.000614
858.176478,-3.43e-05
859.140721,0.00072
860.104964,0.00188
861.069207,0.00323
862.03345,0.00429
862.997694,0.00551
863.961937,0.00683
864.92618,0.00797
865.890423,0.00929
866.854667,0.01081
867.81891,0.01269
868.783153,0.01445
869.747396,0.01576
870.71164,0.01737
871.675883,0.01935
872.640126,0.02133
873.604369,0.02284
874.568613,0.024
875.532856,0.0254
876.497099,0.02654
877.461342,0.02744
878.425585,0.02849
879.389829,0.02961
880.354072,0.03078
881.318315,0.03141
882.282558,0.03205
883.246802,0.03336
884.211045,0.03445
885.175288,0.03546
886.139531,0.03681
887.103775,0.03816
888.068018,0.03957
889.032261,0.04092
889.996504,0.04241
890.960747,0.04444
891.924991,0.04633
892.889234,0.04796
893.853477,0.05002
894.81772,0.05236
895.781964,0.05472
896.746207,0.05701
897.71045,0.05935
898.674693,0.06206
899.638937,0.06468
900.60318,0.06716
901.567423,0.07008
902.531666,0.07345
903.49591,0.07679
904.460153,0.07987
905.424396,0.08315
906.388639,0.08659
907.352882,0.0899
908.317126,0.09343
909.281369,0.09698
910.245612,0.09987
911.209855,0.10192
912.174099,0.10312
913.138342,0.10375
914.102585,0.10426
915.066828,0.10438
916.031072,0.10383
916.995315,0.10299
917.959558,0.10228
918.923801,0.10179
919.888044,0.10138
920.852288,0.10124
921.816531,0.1012
922.780774,0.10125
923.745017,0.10161
924.709261,0.10197
925.673504,0.10252
926.637747,0.10349
927.60199,0.10453
928.566234,0.10571
929.530477,0.10702
930.49472,0.10832
931.458963,0.10986
932.423207,0.11147
933.38745,0.11314
934.351693,0.11483
935.315936,0.11636
936.280179,0.11825
937.244423,0.12008
938.208666,0.12177
939.172909,0.12358
940.137152,0.12487
941.101396,0.12639
942.065639,0.12839
943.029882,0.13031
943.994125,0.13219
944.958369,0.13426
945.922612,0.13663
946.886855,0.13883
947.851098,0.1409
948.815341,0.14349
949.779585,0.14631
950.743828,0.14907
951.708071,0.15207
952.672314,0.15514
953.636558,0.1584
954.600801,0.16188
955.565044,0.16523
956.529287,0.16901
957.493531,0.17284
958.457774,0.17659
959.422017,0.18067
960.38626,0.18472
961.350504,0.18898
962.314747,0.19313
963.27899,0.19732
964.243233,0.20183
965.207476,0.20648
966.17172,0.21153
967.135963,0.21634
968.100206,0.22097
969.064449,0.22612
970.028693,0.23146
970.992936,0.23685
971.957179,0.24242
972.921422,0.248
973.885666,0.25379
974.849909,0.25994
975.814152,0.26624
976.778395,0.27275
977.742638,0.27933
978.706882,0.28607
979.671125,0.29284
980.635368,0.29959
981.599611,0.30672
982.563855,0.31408
983.528098,0.3215
984.492341,0.32885
985.456584,0.33623
986.420828,0.34342
987.385071,0.35053
988.349314,0.35823
989.313557,0.3668
990.277801,0.3752
991.242044,0.38281
992.206287,0.39076
993.17053,0.39896
994.134773,0.40733
995.099017,0.41561
996.06326,0.4238
